,Parameters,Parameters,Parameters,2010-2016,2010-2016,2010-2016,2017-2020,2017-2020,2017-2020
,localDEV Weight,Intervention Threshold,Probability(Intervention = Success),GlobalDEV Weight,GlobalDEV Stdev,GlobalDEV Pvalue,GlobalDEV Weight,GlobalDEV Stdev,GlobalDEV Pvalue
Generation,,,,,,,,,
511,0.03185357025932773,0.22346159593598064,0.23087797484755668,0.13556668143261277,0.004648918057444198,6.075602118117059e-187,0.130803104452826,0.004984604618130803,8.955688822178172e-152
512,0.018895125230482493,0.1896311881834004,0.27464991975545233,0.07827452511525594,0.003150293589049976,2.8044347260329093e-136,0.09135765593369644,0.0037975817777422837,7.086621512832141e-128
513,0.027906353526832045,0.16888341542842342,0.9362668502421108,0.11289975323636209,0.00391142211007634,3.3696265889395765e-183,0.13415158549976747,0.005144139070495521,6.388692025166833e-150
514,0.011398362557522653,0.19517118934055966,0.8077809326089677,0.05212878198664295,0.002926327920382755,5.5310079370942556e-71,0.07701512043337393,0.003550560023257274,2.496220427672098e-104
515,0.025918668575088684,0.14798291718764903,0.9228521654608401,0.10529471792954966,0.0035036952312199566,2.026563830486922e-198,0.13097427865224728,0.004938028572384645,5.18025479740999e-155
516,0.02997538799651741,0.23005398553409076,0.07852117849860962,0.11821604375005798,0.004223669228735673,2.2150050144136683e-172,0.12513697865402326,0.005440557761976284,4.580053922043821e-117
517,0.04723338748642035,0.22836889605084937,0.43819134509037544,0.17254227769523023,0.005815342035647639,1.8624606151470392e-193,0.17840343980656964,0.006600000460570024,6.419813328707634e-161
518,0.03351503387895232,0.1748736978661421,0.3150543260637229,0.1304797851997835,0.0043584724285241384,6.487849352725305e-197,0.14665468070193982,0.005652396145087901,2.039760490110747e-148
519,0.045837644316260404,0.24832977429346886,0.094146259606273,0.17076197564386647,0.005495534472201059,5.604404924788285e-212,0.17582819391133397,0.0073428373846388326,1.0284053005071646e-126
520,0.044597359909111026,0.12036173901470945,0.1648580209733192,0.1696393289949044,0.00548821090454513,8.829205500494587e-210,0.17716378989969708,0.0074240017302913885,7.307450985861958e-126
521,0.022767982434832273,0.2479611526458364,0.9909452317542277,0.10031658243161587,0.0035474115446381916,6.298019977045238e-176,0.12520523504746117,0.004801988235874633,7.261977478561977e-150
522,0.03865580967728611,0.14872941911279688,0.0877202666145653,0.14746063985783012,0.004811993902934399,3.1385676451545326e-206,0.1607495361063715,0.0067200915650063075,1.86384139520866e-126
523,0.023476391141900324,0.22623044470447243,0.025748992069404997,0.10158464964765901,0.0036992078366112277,5.107742896971808e-166,0.10848884499477363,0.004771293348746719,1.89374288031082e-114
524,0.021185170085818543,0.13171502516072112,0.07178759825961722,0.09222260194287855,0.0035036184868261887,1.0711985191692091e-152,0.10466481237737692,0.004639380567285826,1.069210895589624e-112
525,0.029415285103362415,0.10570049493889597,0.25277391888067297,0.11733387266106152,0.004180921594847491,2.6867754133893552e-173,0.13213949580990167,0.005555148839607432,4.569120293803855e-125
526,0.013954749099964303,0.18517637059490927,0.8102630200300341,0.06540309951238756,0.003069951200857326,1.0360845141593791e-100,0.0853390423076432,0.003811743769465932,5.099959861120922e-111
527,0.01618862469584228,0.12739166548094993,0.605030782172689,0.07393983228266608,0.003062609986454422,8.89744941447167e-129,0.09143107295209754,0.0038581703729680668,3.777501512340325e-124
528,0.034338633066276485,0.22663013001254897,0.33525272131662276,0.13694479198903722,0.004452906236527453,1.0802634756360153e-207,0.1413269786877706,0.005477886954872075,8.972466888502512e-147
529,0.01981643523849123,0.12248692077987552,0.38162502829070266,0.08778780130322647,0.0032957284492103147,2.5423290223367097e-156,0.10356015744994221,0.0041515869896404725,2.4367891981305756e-137
530,0.04566571281393312,0.1581078732602382,0.9235142685641067,0.16907172725132188,0.005766734157958706,6.034881991620242e-189,0.1806930151065776,0.006541540506884479,5.990777353621868e-168
531,0.026306451099978388,0.20231208337422685,0.5652817231498998,0.11457390593658931,0.003972102417427915,5.913435053768006e-183,0.12742111628922115,0.0047808021148918085,1.6668247709990118e-156
532,0.04962596651532753,0.15071895096770538,0.2611270456087708,0.18669476486411415,0.006136681960908931,2.747627217207761e-203,0.187966518332485,0.0073801440153723015,4.32435706296087e-143
533,0.04979668742912484,0.1022775678561097,0.10764921663349768,0.18095312229351568,0.0061541249052964875,4.946682960622509e-190,0.18694970686355997,0.007743727052851853,9.042334218802244e-129
534,0.04608370807090292,0.13050649486884322,0.43140063467204204,0.1702672325106634,0.005753945236400925,1.9285512378174936e-192,0.1853571623814368,0.007293583659968995,1.7782607849406197e-142
535,0.040907472678106724,0.2123092122294063,0.11479828605191249,0.15271106235454956,0.004627488470974783,7.896965966546595e-239,0.15335946729428301,0.0062755233290820505,6.797965685976562e-132
536,0.02699829465351053,0.14655730986346766,0.9068500188710763,0.11738609896463832,0.004061573348126577,1.1388486107367154e-183,0.131668593930158,0.004885500606984094,5.5687718855980875e-160
537,0.04660588670507368,0.10603721003588422,0.03201240190077659,0.16944154926372207,0.005792478514906941,4.2355110342742783e-188,0.17648003612168928,0.007040935950178345,1.2025331831542206e-138
538,0.011491172431948943,0.14526674635917464,0.3998355580539447,0.051886331257951626,0.0028241359380493086,2.18280325165796e-75,0.06194468130116335,0.003075649665094127,3.26972996678967e-90
539,0.03419809809243008,0.13076350886930677,0.035504583836999073,0.13266011349144782,0.004674241546094509,3.460489969528079e-177,0.14848309356540704,0.006370010123477555,3.533926792396093e-120
540,0.024365895694838578,0.1698146403634872,0.4941106193601376,0.10709980771380369,0.0037934097678027777,2.293806798810383e-175,0.11736175327859415,0.004861443936299155,9.207246330311222e-129
541,0.031302100197254,0.16883828073221357,0.24974559510085598,0.13129090194310766,0.004236154542475931,6.7097786022016395e-211,0.1287984791831806,0.005211311972099856,7.346687861672236e-135
542,0.02613410054768802,0.22603025484659195,0.816319620538395,0.10909468723235893,0.003816951551427192,1.1368280483205092e-179,0.12611539743107936,0.00484345960899431,1.8259900979213465e-149
543,0.04202740635901079,0.2174834426637849,0.13954776258522936,0.16034916573922758,0.00517529705106187,8.974959621642667e-211,0.16015977740405687,0.006286120990667178,3.4288328554189187e-143
544,0.013253163239650352,0.13596561225008244,0.2920136160887064,0.0646787425033288,0.002882797536963309,1.7491790598168005e-111,0.07522089494439083,0.0034451650963820755,1.109204903620046e-105
545,0.01876276584997741,0.23782547114601224,0.42251214271283394,0.08252772051989864,0.0033790251156671893,9.619777681223297e-132,0.09423145611273717,0.003781286669166869,4.464069384344227e-137
546,0.02090915426838518,0.21587954184500346,0.18750688312337424,0.08828965938820788,0.003390782550509788,1.8332231082766045e-149,0.09750273187141627,0.00407694429939412,2.1058945460888092e-126
547,0.04642648303231829,0.22330250593404952,0.5614367825179727,0.17650576508263718,0.005824645242935973,1.0382669337694199e-201,0.18340540454679438,0.007308251293061474,5.546313154002898e-139
548,0.04875460464692987,0.24406695968374767,0.8764124354144494,0.17616635517263926,0.005896203271429743,3.808615996742641e-196,0.1909845368773659,0.006923471830679764,1.6802874462590897e-167
549,0.03601088726547601,0.15294267776870393,0.44465088316854245,0.13981118283310753,0.004575707994022657,4.8389708566476475e-205,0.14767214571080897,0.0055189588513808695,1.0168756670172204e-157
550,0.025869274767947203,0.20173611635715516,0.409301505180839,0.11054782580398628,0.0039949911925976295,1.5340047290287503e-168,0.12014893756186659,0.004841474478278198,5.9347395350150406e-136
551,0.035086398776358066,0.22581016654300257,0.9399529443552554,0.13738785279810872,0.00460374042007155,1.0932036253100962e-195,0.1553086163440889,0.005810683215000008,2.2185607506965883e-157
552,0.04603944141059456,0.14226079582827947,0.9540472825542796,0.16347036063932516,0.005411049793806129,1.7257805461025933e-200,0.1889138876450279,0.0065537814927611095,1.0376278096024244e-182
553,0.029486307626784065,0.18735990670316077,0.024117610905379176,0.117692794540845,0.0038880936926198235,2.8421761349011955e-201,0.12667346288560236,0.005858613041430096,1.1214502322420095e-103
554,0.012806571433787614,0.24819989119947952,0.4107441565311088,0.05767534966762755,0.002893331093167178,2.0683442098856643e-88,0.07065898791182729,0.003598326509457172,7.523525286324556e-86
555,0.0442005675123228,0.12120169977809425,0.398138574865417,0.17310337556582436,0.005423793436516991,1.6246604111853247e-223,0.17718841032402727,0.0065924341805987125,4.020885710110675e-159
556,0.03438848174276162,0.16774895588407251,0.03655567364280657,0.12782408495592862,0.00426786677590381,4.354537105514214e-197,0.13691829772388522,0.005573704416977154,2.987217920121589e-133
557,0.031716389657802574,0.1795817150911875,0.5943290111294244,0.13048299532320132,0.00441345666248546,4.2372247847954094e-192,0.14375787036276375,0.005917060963725437,2.187980752777813e-130
558,0.0323853210856613,0.12006339496143215,0.6457804055337796,0.13770532983111755,0.004659248836304486,5.619964182057941e-192,0.1471246800264187,0.005704496241944678,1.1187246851724552e-146
559,0.02815590471242626,0.10003476915206222,0.12031277494142213,0.11981768590607873,0.004083295221887757,2.902501346484623e-189,0.12028425194838807,0.005343005046388519,3.13304839242441e-112
560,0.04841563306914858,0.19219722582265358,0.11604532922373445,0.17769966379293148,0.005764830321387009,1.219947931952675e-208,0.18283679920967133,0.007509484993383088,6.169541031013213e-131
561,0.01670706346934349,0.1901214440966877,0.8432783228588931,0.076525818546374,0.0032954077908737248,2.732572280099393e-119,0.09596277371981908,0.004071821416329184,8.30016746770542e-123
562,0.025463103978240746,0.13761339410898366,0.7880008975434576,0.1043996820342087,0.0036854450156644392,1.5819324350819293e-176,0.12089330148205928,0.004692029354782688,2.151348927356956e-146
563,0.029565281853102823,0.24226776016897972,0.6189582152391222,0.11609568105600628,0.00423606492918459,2.2949952452451624e-165,0.1401975089782955,0.005423294239826325,2.3717138685967095e-147
564,0.0116964550600476,0.2259711436007109,0.5052965992608277,0.053828904757447324,0.0027775057630950507,1.1317743388973485e-83,0.06932391761223045,0.003231398532390056,4.260706639441012e-102
565,0.037294421582075896,0.23962043359710986,0.9309378404164654,0.1532561526640667,0.005030604125433541,7.63764419038989e-204,0.1670888680268218,0.006054157938545988,1.143034039955886e-167
566,0.016658696146277033,0.23177023519408288,0.6684371619386907,0.07823420973182724,0.003038806144349784,3.662482775826907e-146,0.09576474217324521,0.004002190232167205,1.5629075047662765e-126
567,0.039021945226556734,0.22385962220201766,0.9526741592414832,0.14986873008895324,0.004939539678852486,3.3401253245835677e-202,0.16445295803658994,0.006116546638318305,3.1531928264005824e-159
568,0.036191430512523735,0.15341408575233528,0.8063055809921073,0.14940557352636216,0.005041569572086794,5.335152929012383e-193,0.16735448688960547,0.006236710433812776,1.3045490227254034e-158
569,0.047557425184959486,0.10078969996830935,0.5761927769946165,0.17273052189201268,0.005691193283451957,2.4751213746345174e-202,0.18024979466140506,0.006753677088419057,6.293192930125493e-157
570,0.027291588659547263,0.1561746091661579,0.006689267603546184,0.1169364670773355,0.004037728314452968,2.042711253652452e-184,0.11362452868470456,0.0046978940515310305,3.1030864848881166e-129
571,0.03584257631004365,0.12065305423623013,0.7261077048467545,0.14682418471398548,0.004929190263089026,5.813222764547217e-195,0.15965521192348725,0.005887295213311554,5.942613601622468e-162
572,0.043450669129017336,0.1756932047463407,0.8524889217002486,0.15864537748867377,0.005049844000718593,1.227502041723852e-216,0.17206408896167563,0.006094207952702772,2.2353915281591883e-175
573,0.038151141169148646,0.17270976240105484,0.7619959531201735,0.14152901434973514,0.004529877552834377,2.7399056226186165e-214,0.16830649598055253,0.006202688169260221,3.8643957559811566e-162
574,0.02954923429606309,0.16699841710222663,0.5472057235286009,0.12295438250661878,0.00432366447528039,6.948771156405497e-178,0.14136275886027025,0.005308916634602592,3.268589978558685e-156
575,0.013459608830549941,0.17398811794876262,0.5149762896494606,0.06074233245774419,0.0027829142908926043,1.2892979056357392e-105,0.07343707793619714,0.0034056300687754417,3.9610146734419047e-103
576,0.02867477999921509,0.19987839015377268,0.8507949015578177,0.11911411005411437,0.004068810865612426,2.163785511715285e-188,0.13264071590094234,0.0049430337483833625,1.3013008036641346e-158
577,0.029761817159200517,0.1512395054888282,0.587545418694777,0.12478896716989958,0.004404639021954252,1.424570477988714e-176,0.13027044715357836,0.005090851988127087,2.0160047786496317e-144
578,0.010958177728785958,0.1320263818472254,0.9842923416971381,0.04954684954141464,0.002718496330092655,3.2195910596242184e-74,0.07549189735532186,0.0035928632026531277,5.134636181730928e-98
579,0.023591548410096946,0.21279164430894257,0.699626355207954,0.10082695163928918,0.0034685139809208306,8.800183067940652e-186,0.11933451792848293,0.004906552865174124,1.1625038293291993e-130
580,0.02522855951100028,0.10626728781371443,0.687335485448235,0.10880767531546642,0.003912123287642044,3.0249377268908258e-170,0.1237305596528864,0.004719373185170129,1.6750457761392088e-151
581,0.010278827135821747,0.21009050406313384,0.8346047439157447,0.04590531969424914,0.002824559961002674,2.154828831338344e-59,0.06757560051801606,0.003411348676277615,2.486981291667513e-87
582,0.01836292755651376,0.20612018589756473,0.5357425091594576,0.08002851553856626,0.0032073954828426583,2.069878803997972e-137,0.10278876743328565,0.0043064075368203945,6.461586217729541e-126
583,0.02771488985705306,0.20857765997678834,0.21480593094510253,0.120448701918573,0.004178477561346222,1.0138117377092442e-182,0.12509404595441342,0.004868101067035584,1.2730796816631302e-145
584,0.013309942992846694,0.19772005070820714,0.02090966712538851,0.061893381949785754,0.0028896218478484735,8.849980135405384e-102,0.06613483193982804,0.0035355556702533998,4.453530378559849e-78
585,0.037477657491365675,0.11535560339775909,0.2504129388261909,0.14222153189214184,0.004686833984245697,2.93309073941203e-202,0.15551370991492586,0.005944009199402598,6.992504449125563e-151
586,0.022303326166702296,0.1829871787171474,0.4794733235674765,0.09582418675791536,0.003636591614400245,5.132490670336758e-153,0.10580741982954915,0.004646714523523796,9.017674941564459e-115
587,0.04811916569524022,0.1038343152875087,0.2657888448411909,0.17788371188495655,0.005786453275833641,1.5930058101444377e-207,0.18568518128249129,0.007416681977790935,2.47088085810171e-138
588,0.04313077917924,0.10725033221137921,0.327401305282168,0.16141320083479713,0.005375923470481985,4.601881372114446e-198,0.1604867176247974,0.006291485949835932,1.584286081966543e-143
589,0.013800024123762595,0.14929975270401924,0.613960662272116,0.05978119300442759,0.002961085033614631,1.2244282577624316e-90,0.07759639496621702,0.0037659924127451364,2.500829426211869e-94
590,0.029319991885197183,0.241623853859917,0.888532353909142,0.12810599350627463,0.0041725915744812506,5.3884623864117644e-207,0.14672815291994856,0.005506502272021091,1.97310333100217e-156
591,0.031004816694597856,0.1451245673483939,0.9026675144078498,0.12690777725793004,0.004177266884853286,9.918247730747214e-203,0.1403640420289667,0.005114710015012318,8.373788680751911e-166
592,0.040130472993426015,0.13710304061085968,0.7314869796611413,0.1508013106772519,0.005179673803445176,2.383390923334769e-186,0.16458517999413977,0.006210262510921394,9.159813108075287e-155
593,0.035419027255411205,0.1374640711501286,0.5447517422582226,0.13800924791727467,0.004368437532005537,4.701339519560164e-219,0.15924723618757414,0.006218002220933973,1.1601949634427847e-144
594,0.0423455659849745,0.23199288315247985,0.13178714206163494,0.1552707801324467,0.0052391793504535464,5.06737086033385e-193,0.16951497947949357,0.006856604566888346,6.07120458502959e-135
595,0.024798797770892986,0.15499204157095142,0.7135693403995395,0.1078028763556019,0.003782266614335848,1.1005056961730326e-178,0.12537050121142684,0.004842414964941194,8.613980316417766e-148
596,0.047636606952032694,0.10742181321792166,0.6225812179599274,0.17256112688051706,0.005527701729528598,6.1638912217854575e-214,0.19039997956907753,0.0069599092820105644,8.994471407143674e-165
597,0.03427516771676788,0.1692815859512859,0.5235635388716835,0.13221565830341536,0.004696663361018565,2.3313454154430982e-174,0.14547913217015213,0.005478632802557821,2.314496297767056e-155
598,0.04833389729420168,0.23337129231889903,0.232407783821532,0.18338747439649067,0.006049343516983105,7.213119129918829e-202,0.17898079875246556,0.006642217403932931,6.364579631244424e-160
599,0.011801535597716293,0.19161291032322472,0.4727459120326368,0.05000699409488611,0.0027172104393169976,1.2247028804041183e-75,0.07344883029608044,0.003275546467801441,2.3280627262172234e-111
600,0.03945848470010703,0.2462824894193947,0.04495806522140757,0.15118106706375692,0.0051403646714104495,4.0228331268951074e-190,0.14566905754408546,0.005806923672182209,7.176311293065519e-139
601,0.043180277035840375,0.14684431491370112,0.1633613560996462,0.1653033314970095,0.005383078820623709,4.457349814206442e-207,0.17013941851275546,0.006858843902557535,7.753242014074034e-136
602,0.014945851067084872,0.11386758480144707,0.6643447267855909,0.0629250956570924,0.0028820591268995488,1.1183433334887645e-105,0.08908414394395921,0.0036820782482892118,2.573941250139986e-129
603,0.03580932261482002,0.18919168772795758,0.3858300186338339,0.1450763197730774,0.004834828192626423,8.070524957137734e-198,0.16149778317495125,0.006470715256003643,1.7371265095348229e-137
604,0.03841245290569047,0.18641327873804106,0.49008792753121294,0.14744705168971997,0.0048746361221846885,5.575546068936365e-201,0.17036287656575996,0.006989684007577804,3.2693255074051537e-131
605,0.020530828138335695,0.19027342102334774,0.8815999687377944,0.09401822675573179,0.0035950129912900365,9.254236694576175e-151,0.11277445816270985,0.004483356180707374,1.2768946395963501e-139
606,0.016748406990786703,0.14311161981678483,0.9941000551847501,0.07924105037589162,0.0031918775703051656,4.716410651138495e-136,0.097445480062307,0.004267884708080594,2.1928871224760186e-115
607,0.014106465178819898,0.19341583972494342,0.07274165819222718,0.06092029215515137,0.002954960419483315,1.9606605346446083e-94,0.06610056505287243,0.0034610279708291785,2.5966969033395536e-81
608,0.027948700622026743,0.23243573980225327,0.14065817130288724,0.11458059628989153,0.003966912034052037,1.8923444053695246e-183,0.1288623726993321,0.005309904074865471,4.237993794805243e-130
609,0.021146965660740882,0.15934445151422888,0.68161334109671,0.09188382194355166,0.0034983469070005626,4.8273625721821e-152,0.11736855774127065,0.004453377626202829,4.503545504200832e-153
610,0.030002634021787246,0.1086576860249914,0.13726418182929306,0.1208670013705782,0.0040844660640474584,1.9010983332612763e-192,0.12739305927589176,0.0055183309830410905,6.485542897910461e-118
611,0.04506819994116328,0.12878709561748503,0.21679928684618494,0.17014281974581055,0.005647310500291442,2.0759738417295664e-199,0.17283746784357013,0.006552710437649857,2.5506422529013913e-153
612,0.039693592578402374,0.13485447561373654,0.09850427225375809,0.15145828889024215,0.0049857794115947315,1.070832573049336e-202,0.1516792428885597,0.0061230418956507845,1.802023617610542e-135
613,0.027424229587683042,0.1729916416443571,0.8570933513378043,0.11690396317358802,0.0039612478443051494,2.0254781484270385e-191,0.13962692975854066,0.005052383528672368,4.1284119166626137e-168
614,0.046718186546359154,0.22548293392893673,0.30318716898511994,0.16669305288026243,0.00548630727550441,9.08274855978069e-203,0.18456240202500496,0.007046819015174973,3.3755424969674755e-151
615,0.03844467817482084,0.1048249226129645,0.14279059055071697,0.15085334159626015,0.0050310888395208135,1.5754915368423853e-197,0.1663868282610969,0.007072109105448844,2.149828196602026e-122
616,0.040860795453951514,0.18812361081499712,0.41217172304294086,0.15595668561074089,0.005155632225522999,5.253851503450281e-201,0.16139421419438127,0.00579381251216844,9.034258648910457e-171
617,0.0416931927047715,0.16384945070554505,0.39619151150855736,0.1510005640746266,0.004951141919550483,2.7590854087145923e-204,0.1612491990272168,0.006157263943787659,3.597824275862689e-151
618,0.03908211232555553,0.1491366220421566,0.17668675406874015,0.14855343717759525,0.004826312278075662,4.868049309698873e-208,0.15837854676561344,0.005945059928875501,2.3145520807042172e-156
619,0.031492550745699226,0.15529247155411174,0.6555914031430154,0.12749020024098617,0.0041838229940821285,6.091256486265852e-204,0.13998651198374773,0.005134051176302001,1.0654405646612641e-163
620,0.02551173831033652,0.11826810266524582,0.680388395100868,0.10631395217013005,0.003659143591168431,1.3568442704589917e-185,0.12839823265867925,0.00471039642191904,1.3186229332796745e-163
621,0.04907105777664321,0.14412742398232953,0.5275987380193983,0.17641997612042853,0.005691796726452645,6.201981429971211e-211,0.1957836817788428,0.007589227315219184,9.439761001142769e-147
622,0.03696252796991427,0.21914518178734305,0.425708559064594,0.14219949704369175,0.004623291620342505,9.797299767763192e-208,0.159626126504641,0.006005621841231795,1.1732331883631123e-155
623,0.013595892805020963,0.21490439557220903,0.9137935858826991,0.05511823288387409,0.002788879624341504,6.1304600416960195e-87,0.0836030614981656,0.003590554456304027,6.415046320586125e-120
624,0.040011379757937934,0.2410371669420095,0.1264571995297013,0.15741193445508309,0.005283161990985092,4.531854829098465e-195,0.154666551343158,0.006380218455007228,8.113267203682416e-130
625,0.010896153368437782,0.18105616863294272,0.030878420614702303,0.04807972330184659,0.0026767020849821138,3.8454517060002627e-72,0.051473871618270606,0.0029933949627262693,2.854069542890297e-66
626,0.0348551263275896,0.16120013074368167,0.849984909182076,0.14282137459685618,0.004653428453363524,7.357602314255939e-207,0.1565512577252757,0.005724850093119642,1.207751669807181e-164
627,0.028469265381443357,0.1911582134705474,0.9785084818331065,0.12112374767621588,0.00416103111558723,2.756108354577714e-186,0.13589356605953024,0.0053692536663265305,2.505523284637711e-141
628,0.0367175133844425,0.13853244375332904,0.9993299898805784,0.14041805937547575,0.004552680214547389,6.965362932106603e-209,0.161364845854577,0.005702808063861533,3.905590451944919e-176
629,0.03067078294408688,0.2464914377589877,0.6729499030622993,0.12698117663626224,0.004118448848657011,9.680102517090616e-209,0.1418565175680256,0.005474776395654172,5.016090473456349e-148
630,0.01688727501326009,0.1518771633775577,0.13293347350304682,0.08115439537957686,0.003158304179501629,1.310372414070226e-145,0.08257127734756804,0.003660470262923478,1.1319683319282413e-112
631,0.0115601249255035,0.2445753367906507,0.920948309872131,0.05208580677572855,0.0027247695874198833,1.8698922754556307e-81,0.07502122367399415,0.003698368482496738,1.746366566298357e-91
632,0.04341830095579417,0.19918188584919067,0.3467667084697681,0.16136276619780476,0.0055136811358795,2.8195117855329548e-188,0.1666360639626244,0.006575984141854866,1.1555264061691488e-141
633,0.023988036208333292,0.19666860235524042,0.6478973564635222,0.1048056856476937,0.00393413675093219,2.3325190835536443e-156,0.12246198175033315,0.004588004692047533,5.864572698203336e-157
634,0.028799143008029555,0.1386037667950618,0.8369626927406303,0.12109607169880407,0.004345328414165899,6.500210487151983e-171,0.1415841916736751,0.005291093855540047,9.711458234398882e-158
635,0.04749845666704006,0.21804120124162696,0.7197616441287931,0.18351997572712242,0.006357164581886888,2.9936916820664236e-183,0.18162899611868993,0.0068801021733077665,1.4005173719155658e-153
636,0.016269369476400043,0.2008908620633567,0.49616877768707085,0.0738599271427302,0.0030566904102212263,5.4034089118619944e-129,0.08788132325652624,0.0038082288600517896,7.93837000728661e-118
637,0.026222035360709807,0.13245172919175235,0.9466316176826157,0.11298608221012597,0.0037440059353255283,4.624854215366728e-200,0.13303202944147277,0.004878943790677296,1.0574300298282792e-163
638,0.018813368676177146,0.10114659232094701,0.8820792886153126,0.08134894591856862,0.003352120180449827,4.279057857757163e-130,0.10613273473924256,0.004320697514839421,3.0803744784098174e-133
639,0.017871021555786654,0.22001329987186447,0.6789890434400057,0.07951776930761742,0.0031995073547575526,2.3921018599265676e-136,0.09727969160916844,0.0039408260007637195,1.5459638719054836e-134
640,0.029839773495660013,0.18882203194295852,0.9384182790433075,0.13049211770558294,0.004399454448067384,2.4482760963090603e-193,0.13843336176822274,0.005417161674044311,4.881770276104026e-144
641,0.024957730955180724,0.13335162334584266,0.5431368532255081,0.10683460963546122,0.003887427461799929,2.874843900879531e-166,0.12004372336171017,0.0044961793826898515,4.827727454474653e-157
642,0.017709902039010725,0.11201729952088472,0.17792366059612513,0.07715634431890858,0.003215830521019077,3.3169683524076615e-127,0.09262784461161516,0.004027945133407429,5.07580625970748e-117
643,0.03749373308985449,0.18610303821837326,0.916802453434344,0.1489683803020679,0.005013039212658511,4.745472015526154e-194,0.16546163079674175,0.0060782172805635805,3.5600429343347886e-163
644,0.041858331271425006,0.15331464468676323,0.6175258290799153,0.15440308124053456,0.005222983389314863,4.571912861378285e-192,0.17191561011108122,0.006137883127746595,1.2644600961084396e-172
645,0.03590689555675546,0.1044784100467363,0.14142076171290335,0.13616798525382207,0.004597237933236767,8.377510856453471e-193,0.14797485499105775,0.0058527641643745755,4.925801892257759e-141
646,0.024571825815610068,0.12215975739760224,0.5465051165241208,0.10225305200065785,0.0035621381463411947,3.2549491279150945e-181,0.11989766451422088,0.0046223903128487474,2.4543531465843808e-148
647,0.0407668900920269,0.19818936487560268,0.7756113020377833,0.1589837737844576,0.005269897424979182,6.175525604849735e-200,0.17112021574762887,0.006257231931135589,1.153560336396785e-164
648,0.0209910055387242,0.11754539257161717,0.8271929557737058,0.09618014436405774,0.0037015115116850374,7.506850992705225e-149,0.10673025339432186,0.004089994618531234,4.106092666608224e-150
649,0.01859378261504746,0.12293959877625409,0.8085027747246996,0.08624295496286588,0.003371790962115921,2.695520429814573e-144,0.10427414707832511,0.003983018404194461,4.528084943003365e-151
650,0.038043026980449944,0.1313049419143316,0.8593191338430686,0.15135103636669756,0.004945517513832585,1.093460006582587e-205,0.15894488160049855,0.005717928301557038,4.63292693638984e-170
651,0.033463379384072685,0.20762019515743768,0.45821882571276573,0.1320179873258314,0.004439286316760784,2.437899317169695e-194,0.14424431256435583,0.005567890569318926,5.632717866207625e-148
652,0.027451869030458362,0.1703703947798086,0.9819563215829141,0.1109957111893745,0.003990650455490731,2.9424054862485996e-170,0.1440547669056278,0.0053496489789785625,1.0356538467260144e-159
653,0.020607253695151796,0.2354021907724337,0.042768146222205476,0.08719968508535789,0.003463088542779517,6.677484080338029e-140,0.09338714118102423,0.004059007835808117,3.932088999948415e-117
654,0.015397967734420138,0.20432280910063927,0.23683463185502682,0.07606582452041333,0.0031374020014009007,7.494156635717696e-130,0.08224043504004369,0.0036704403846509305,3.42833440681871e-111
655,0.03391009044351232,0.1645926809441825,0.6032204591585564,0.13641293904778684,0.004555456561079298,5.118449929670816e-197,0.1514892287402317,0.005471044863573256,9.402322672911884e-169
656,0.01682785981516085,0.1461059753522478,0.9676073638662763,0.07455479547839074,0.0032318370548200005,9.513886888584745e-118,0.09613901839426271,0.0040121870436491186,6.970018600034332e-127
657,0.028955783977583312,0.2090486338566831,0.24265181013440532,0.1230479099669394,0.004215952880170221,2.897289307061274e-187,0.13336541755076872,0.005311112717194759,3.80626454836206e-139
658,0.04396639592394927,0.2016626749118419,0.6151004583039411,0.16994620915933625,0.005584334749582115,2.031405520078863e-203,0.17211300644533456,0.006643479732751395,5.545617150582339e-148
659,0.02633381290306914,0.1876773382566848,0.6546650947020569,0.11861417663002483,0.004133545509390431,4.341196835732177e-181,0.12953680221470165,0.004934723111250054,7.135434782830857e-152
660,0.035282668172238754,0.18130743919177444,0.7107279659754444,0.13611406386076938,0.004399430861565317,3.570295079086472e-210,0.15541098431833159,0.0057366085134975126,1.2538703256356415e-161
661,0.028243935679100815,0.19063480228273866,0.013319326664874688,0.10784525073151814,0.00394756176356687,2.491329006608302e-164,0.11706395308926126,0.00519690965002328,2.325336587184222e-112
662,0.02214182841720206,0.117954764203306,0.4428610156199549,0.09204011395817659,0.003642956657155693,7.705693077029052e-141,0.10854357421030399,0.004217790961077586,4.782492373699587e-146
663,0.03877826133986695,0.2368399840685988,0.6286443722829087,0.15095090079712334,0.004982663389770577,1.3250544583272768e-201,0.16351063473855268,0.0065081387401088155,2.7178464651395724e-139
664,0.03233979485060774,0.15033508459467337,0.74736878211928,0.13260432169233374,0.0043984059996359055,1.1301989974130685e-199,0.14680258341225064,0.005405798136918624,2.121550975896137e-162
665,0.0420574792323909,0.23154804791458247,0.37112370415933815,0.1562439582550932,0.005111067023156691,3.0918301834621803e-205,0.1655406117115179,0.0067083499321386325,1.8981414050398267e-134
666,0.036338588886699524,0.15259015474971385,0.4263398195200921,0.14933759693571477,0.0051327147573755,4.123170417484958e-186,0.14627094858798462,0.005615478907801905,1.4243067002397807e-149
