boardid,year
1677118.0,2014
6837.0,2014
27312.0,2014
27312.0,2014
11661.0,2014
29817.0,2014
9201.0,2014
27299.0,2014
33779.0,2014
10130.0,2014
2837.0,2014
1925428.0,2014
23423.0,2014
29817.0,2014
5811.0,2014
23563.0,2014
19404.0,2014
19404.0,2014
13110.0,2014
19966.0,2014
14365.0,2014
14365.0,2014
14365.0,2014
17965.0,2014
19589.0,2014
1612080.0,2014
12159.0,2014
28243.0,2014
28243.0,2014
28243.0,2014
9730.0,2014
28243.0,2014
12525.0,2014
28243.0,2014
28243.0,2014
28243.0,2014
1925418.0,2014
602424.0,2014
1925418.0,2014
602424.0,2014
2490.0,2014
1970.0,2014
6779.0,2014
1626065.0,2014
29233.0,2014
29233.0,2014
12453.0,2014
29233.0,2014
25529.0,2014
10995.0,2014
10995.0,2014
790544.0,2014
14719.0,2014
8062.0,2014
32537.0,2014
502210.0,2014
78171.0,2014
7734.0,2014
42640.0,2014
1972764.0,2014
864.0,2014
18648.0,2014
5229.0,2014
20738.0,2014
573.0,2014
573.0,2014
7173.0,2014
19810.0,2014
1966.0,2014
3248.0,2014
7173.0,2014
3594.0,2014
1856.0,2014
21606.0,2014
15984.0,2014
24355.0,2014
3286.0,2014
23635.0,2014
3286.0,2014
2307.0,2014
11292.0,2014
466212.0,2014
1684607.0,2014
1684607.0,2014
829.0,2014
33000.0,2014
2273.0,2014
23017.0,2014
883085.0,2014
2043.0,2014
25377.0,2014
30123.0,2014
616.0,2014
616.0,2014
26634.0,2014
25377.0,2014
883085.0,2014
616.0,2014
13104.0,2014
550358.0,2014
24748.0,2014
616.0,2014
4527.0,2014
276.0,2014
4527.0,2014
21503.0,2014
1520.0,2014
1590568.0,2014
398.0,2014
21489.0,2014
24106.0,2014
1636678.0,2014
12151.0,2014
29200.0,2014
488272.0,2014
19429.0,2014
15053.0,2014
17580.0,2014
17580.0,2014
1057035.0,2014
14982.0,2014
20663.0,2014
17908.0,2014
20663.0,2014
20663.0,2014
17908.0,2014
6510.0,2014
6510.0,2014
33148.0,2014
23991.0,2014
23377.0,2014
14669.0,2014
25539.0,2014
23377.0,2014
2696.0,2014
141377.0,2014
17012.0,2014
11410.0,2014
14793.0,2014
7352.0,2014
26560.0,2014
26560.0,2014
26097.0,2014
16569.0,2014
30780.0,2014
27191.0,2014
13417.0,2014
945834.0,2014
23049.0,2014
1736.0,2014
114747.0,2014
114747.0,2014
114747.0,2014
16949.0,2014
6633.0,2014
483173.0,2014
483173.0,2014
16949.0,2014
6633.0,2014
21454.0,2014
603630.0,2014
28228.0,2014
6647.0,2014
1795026.0,2014
3415.0,2014
465379.0,2014
5118.0,2014
3415.0,2014
888529.0,2014
29000.0,2014
30004.0,2014
26081.0,2014
1612965.0,2014
23746.0,2014
1612965.0,2014
1612965.0,2014
5620.0,2014
7293.0,2014
2145.0,2014
31575.0,2014
78171.0,2014
6382.0,2014
12645.0,2014
9989.0,2014
1806.0,2014
19706.0,2014
114467.0,2014
7045.0,2014
17478.0,2014
446.0,2014
446.0,2014
446.0,2014
27128.0,2014
23131.0,2014
22209.0,2014
446.0,2014
884336.0,2014
27128.0,2014
16239.0,2014
11658.0,2014
26097.0,2014
550890.0,2014
1841.0,2014
13034.0,2014
1841.0,2014
1841.0,2014
14484.0,2014
26170.0,2014
27312.0,2014
6959.0,2014
24296.0,2014
4081.0,2014
25811.0,2014
27163.0,2014
25811.0,2014
25811.0,2014
25811.0,2014
25811.0,2014
1141059.0,2014
33722.0,2014
18329.0,2014
607215.0,2014
607215.0,2014
14372.0,2014
33104.0,2014
1656513.0,2014
12262.0,2014
1889949.0,2014
12812.0,2014
607215.0,2014
33006.0,2014
33382.0,2014
24890.0,2014
1928451.0,2014
1928451.0,2014
24506.0,2014
24506.0,2014
1928451.0,2014
1928451.0,2014
1928451.0,2014
1103859.0,2014
1830138.0,2014
3344.0,2014
1830138.0,2014
17862.0,2014
1915368.0,2014
1915368.0,2014
116351.0,2014
398.0,2014
11608.0,2014
1677470.0,2014
32979.0,2014
28989.0,2014
1677470.0,2014
660090.0,2014
30437.0,2014
32979.0,2014
2019000.0,2014
31946.0,2014
603630.0,2014
7915.0,2014
2355.0,2014
1687120.0,2014
27786.0,2014
14722.0,2014
15235.0,2014
1687120.0,2014
840164.0,2014
34139.0,2014
28335.0,2014
1534.0,2014
1797061.0,2014
25756.0,2014
9961.0,2014
25578.0,2014
561710.0,2014
22029.0,2014
19429.0,2014
7753.0,2014
7675.0,2014
4311.0,2014
14181.0,2014
5210.0,2014
12407.0,2014
20964.0,2014
8946.0,2014
253576.0,2014
31898.0,2014
15070.0,2014
15070.0,2014
29964.0,2014
24106.0,2014
33221.0,2014
15070.0,2014
19823.0,2014
13725.0,2014
7058.0,2014
7058.0,2014
10631.0,2014
7058.0,2014
7058.0,2014
7058.0,2014
20601.0,2014
15581.0,2014
28982.0,2014
607817.0,2014
1929884.0,2014
27549.0,2014
1929884.0,2014
1703.0,2014
1972483.0,2014
14483.0,2014
8414.0,2014
30323.0,2014
18343.0,2014
660699.0,2014
492290.0,2014
17781.0,2014
24890.0,2014
26741.0,2014
30261.0,2014
488479.0,2014
398.0,2014
14212.0,2014
30662.0,2014
3244.0,2014
22667.0,2014
11401.0,2014
4972.0,2014
23506.0,2014
23506.0,2014
10995.0,2014
9926.0,2014
114747.0,2014
30755.0,2014
786736.0,2014
1626063.0,2014
21371.0,2014
7058.0,2014
464072.0,2014
32137.0,2014
483759.0,2014
15580.0,2014
27355.0,2014
23927.0,2014
20663.0,2014
7269.0,2014
1650150.0,2014
1673114.0,2014
20777.0,2014
29978.0,2014
13933.0,2014
729.0,2014
7584.0,2014
7584.0,2014
28325.0,2014
7952.0,2014
745486.0,2014
660699.0,2014
13110.0,2014
1806.0,2014
28989.0,2014
733.0,2014
7443.0,2014
151.0,2014
2079.0,2014
14982.0,2014
30302.0,2014
27609.0,2014
27609.0,2014
28937.0,2014
1968.0,2014
31991.0,2014
14484.0,2014
14588.0,2014
1605214.0,2014
14588.0,2014
34139.0,2014
32137.0,2014
1945763.0,2014
23505.0,2014
16506.0,2014
1856.0,2014
7352.0,2014
112.0,2014
7352.0,2014
112.0,2014
660184.0,2014
2055400.0,2014
18705.0,2014
33026.0,2014
7058.0,2014
6334.0,2014
12153.0,2014
16277.0,2014
945834.0,2014
10024.0,2014
21875.0,2014
1060044.0,2014
8663.0,2014
1060044.0,2014
2058.0,2014
82544.0,2014
31338.0,2014
10868.0,2014
5462.0,2014
29000.0,2014
21503.0,2014
881.0,2014
21503.0,2014
17012.0,2014
20186.0,2014
8867.0,2014
7058.0,2014
1796199.0,2014
3169.0,2014
24071.0,2014
1060.0,2014
32450.0,2014
23423.0,2014
33491.0,2014
1013530.0,2014
17241.0,2014
606143.0,2014
29416.0,2014
33221.0,2014
27549.0,2014
13324.0,2014
27255.0,2014
8699.0,2014
733.0,2014
33046.0,2014
28989.0,2014
12984.0,2014
20601.0,2014
20601.0,2014
16569.0,2014
25951.0,2014
864.0,2014
18139.0,2014
7734.0,2014
7734.0,2014
14399.0,2014
24669.0,2014
660699.0,2014
1820060.0,2014
24365.0,2014
26497.0,2014
881.0,2014
24365.0,2014
33655.0,2014
29202.0,2014
14728.0,2014
25199.0,2014
8697.0,2014
8697.0,2014
8697.0,2014
8697.0,2014
8697.0,2014
8697.0,2014
8697.0,2014
8697.0,2014
8697.0,2014
8697.0,2014
8697.0,2014
465379.0,2014
28568.0,2014
1001479.0,2014
786736.0,2014
114467.0,2014
882407.0,2014
114467.0,2014
2068.0,2014
32622.0,2014
3143.0,2014
502603.0,2014
19966.0,2014
29260.0,2014
31946.0,2014
19966.0,2014
233.0,2014
19758.0,2014
8338.0,2014
1273.0,2014
1273.0,2014
16530.0,2014
1913681.0,2014
27411.0,2014
603630.0,2014
27292.0,2014
3466.0,2014
10503.0,2014
19953.0,2014
3439.0,2014
25864.0,2014
665753.0,2014
13254.0,2014
13254.0,2014
7443.0,2014
6738.0,2014
7352.0,2014
2817.0,2014
1915368.0,2014
21503.0,2014
21503.0,2014
21503.0,2014
29059.0,2014
1626063.0,2014
27312.0,2014
114747.0,2014
4118.0,2014
1684303.0,2014
1684303.0,2014
9876.0,2014
12886.0,2014
1996267.0,2014
33437.0,2014
17144.0,2014
21105.0,2014
6612.0,2014
893667.0,2014
13034.0,2014
1520.0,2014
6647.0,2014
24205.0,2014
2006809.0,2014
17984.0,2014
17984.0,2014
2490.0,2014
1929884.0,2014
3248.0,2014
864.0,2014
561710.0,2014
27163.0,2014
1103859.0,2014
463860.0,2014
1742858.0,2014
17580.0,2014
25944.0,2014
21710.0,2014
398.0,2014
482661.0,2014
32166.0,2014
22048.0,2014
33103.0,2014
20757.0,2014
946174.0,2014
946174.0,2014
10156.0,2014
1677118.0,2014
19369.0,2014
18922.0,2014
18410.0,2014
17800.0,2014
373917.0,2014
1141059.0,2014
12761.0,2014
25598.0,2014
33512.0,2014
430.0,2014
11985.0,2014
4873.0,2014
77014.0,2014
77014.0,2014
24151.0,2014
14195.0,2014
7089.0,2014
33046.0,2014
18164.0,2014
27312.0,2014
641924.0,2014
32161.0,2014
25087.0,2014
14669.0,2014
12240.0,2014
1742.0,2014
27355.0,2014
17777.0,2014
32067.0,2014
33382.0,2014
25578.0,2014
5227.0,2014
945834.0,2014
814633.0,2014
32588.0,2014
18515.0,2014
30412.0,2014
14212.0,2014
69444.0,2014
1687673.0,2014
1687673.0,2014
29065.0,2014
1687673.0,2014
1687673.0,2014
1687673.0,2014
1687673.0,2014
491.0,2014
31563.0,2014
2164733.0,2014
30755.0,2014
8946.0,2014
19660.0,2014
466388.0,2014
2065334.0,2014
1895265.0,2014
19429.0,2014
6627.0,2014
6959.0,2014
34134.0,2014
14399.0,2014
18195.0,2014
29131.0,2014
11426.0,2014
15029.0,2014
29816.0,2014
1954.0,2014
1649501.0,2014
1195777.0,2014
324.0,2014
19589.0,2014
1612080.0,2014
1790999.0,2014
8867.0,2014
1945763.0,2014
9213.0,2014
2307.0,2014
13564.0,2014
13564.0,2014
2050850.0,2014
31921.0,2014
25921.0,2014
2061984.0,2014
21838.0,2014
7269.0,2014
1612965.0,2014
2125669.0,2014
818089.0,2014
12170.0,2015
7847.0,2015
10651.0,2015
12262.0,2015
1676104.0,2015
1676104.0,2015
10651.0,2015
550072.0,2015
12170.0,2015
77289.0,2015
11964.0,2015
3169.0,2015
14728.0,2015
24266.0,2015
12151.0,2015
5464.0,2015
33114.0,2015
77289.0,2015
791669.0,2015
16506.0,2015
14571.0,2015
2727.0,2015
22509.0,2015
33699.0,2015
1060044.0,2015
12453.0,2015
5536.0,2015
31815.0,2015
13254.0,2015
26342.0,2015
33264.0,2015
582507.0,2015
813486.0,2015
28335.0,2015
1680856.0,2015
2126600.0,2015
401.0,2015
19630.0,2015
1680856.0,2015
401.0,2015
401.0,2015
9989.0,2015
582507.0,2015
1080.0,2015
2696.0,2015
2696.0,2015
21072.0,2015
21072.0,2015
8886.0,2015
9992.0,2015
9992.0,2015
491.0,2015
1287.0,2015
1287.0,2015
1287.0,2015
11658.0,2015
18703.0,2015
24355.0,2015
24355.0,2015
7705.0,2015
2043.0,2015
1790999.0,2015
1958074.0,2015
852951.0,2015
488272.0,2015
28713.0,2015
23295.0,2015
28713.0,2015
4912.0,2015
4912.0,2015
2307.0,2015
660699.0,2015
882407.0,2015
12593.0,2015
8468.0,2015
2145.0,2015
1710.0,2015
15783.0,2015
15783.0,2015
25728.0,2015
23834.0,2015
26560.0,2015
9989.0,2015
9989.0,2015
23834.0,2015
7147.0,2015
1684303.0,2015
16626.0,2015
2671.0,2015
1901845.0,2015
643128.0,2015
7147.0,2015
33104.0,2015
1945564.0,2015
20186.0,2015
6783.0,2015
20186.0,2015
10928.0,2015
26519.0,2015
264342.0,2015
31671.0,2015
1742879.0,2015
14719.0,2015
264342.0,2015
4560.0,2015
1942976.0,2015
14793.0,2015
33516.0,2015
813486.0,2015
1942976.0,2015
6627.0,2015
19944.0,2015
18435.0,2015
27292.0,2015
603630.0,2015
603630.0,2015
31863.0,2015
27292.0,2015
2121193.0,2015
2121193.0,2015
19193.0,2015
2100.0,2015
32498.0,2015
9503.0,2015
2163304.0,2015
12818.0,2015
13020.0,2015
19820.0,2015
30801.0,2015
1874195.0,2015
945834.0,2015
502603.0,2015
16041.0,2015
867887.0,2015
2164733.0,2015
24356.0,2015
5207.0,2015
7915.0,2015
26468.0,2015
1929138.0,2015
5852.0,2015
828460.0,2015
31088.0,2015
1655175.0,2015
14337.0,2015
30.0,2015
1655175.0,2015
7173.0,2015
31835.0,2015
31835.0,2015
5104.0,2015
31786.0,2015
1951118.0,2015
32507.0,2015
1673114.0,2015
24183.0,2015
28665.0,2015
21371.0,2015
95856.0,2015
5480.0,2015
95856.0,2015
10156.0,2015
6297.0,2015
480535.0,2015
6297.0,2015
2079.0,2015
9097.0,2015
32574.0,2015
1017.0,2015
15470.0,2015
17230.0,2015
19065.0,2015
25150.0,2015
1731564.0,2015
28568.0,2015
28581.0,2015
8398.0,2015
16569.0,2015
5227.0,2015
22406.0,2015
33418.0,2015
12407.0,2015
32979.0,2015
32979.0,2015
1945763.0,2015
82239.0,2015
1976.0,2015
23823.0,2015
2234.0,2015
4972.0,2015
24637.0,2015
7204.0,2015
1966.0,2015
7204.0,2015
1989314.0,2015
2076686.0,2015
22521.0,2015
33850.0,2015
660090.0,2015
31287.0,2015
8946.0,2015
19823.0,2015
8697.0,2015
1966849.0,2015
13610.0,2015
1989314.0,2015
28581.0,2015
11499.0,2015
1694757.0,2015
33264.0,2015
20426.0,2015
10771.0,2015
16896.0,2015
13933.0,2015
1929884.0,2015
1969513.0,2015
31898.0,2015
1416.0,2015
1929148.0,2015
10036.0,2015
33722.0,2015
33722.0,2015
33722.0,2015
17153.0,2015
469033.0,2015
8699.0,2015
1735209.0,2015
25022.0,2015
17144.0,2015
16427.0,2015
19758.0,2015
1735209.0,2015
20517.0,2015
19944.0,2015
16427.0,2015
16427.0,2015
1797061.0,2015
17580.0,2015
17580.0,2015
1319.0,2015
42640.0,2015
31857.0,2015
10750.0,2015
10750.0,2015
14668.0,2015
26759.0,2015
26759.0,2015
26759.0,2015
14285.0,2015
27312.0,2015
8468.0,2015
1958074.0,2015
1958074.0,2015
22509.0,2015
15984.0,2015
20738.0,2015
7269.0,2015
1041062.0,2015
1041062.0,2015
1874195.0,2015
1041062.0,2015
1874195.0,2015
5827.0,2015
12463.0,2015
14343.0,2015
22806.0,2015
12463.0,2015
22806.0,2015
1950821.0,2015
82918.0,2015
30412.0,2015
11468.0,2015
7293.0,2015
11485.0,2015
22915.0,2015
11964.0,2015
1930657.0,2015
2019000.0,2015
34139.0,2015
34139.0,2015
1060.0,2015
25087.0,2015
4081.0,2015
28937.0,2015
22521.0,2015
19713.0,2015
7358.0,2015
803.0,2015
803.0,2015
5561.0,2015
28325.0,2015
24151.0,2015
24151.0,2015
24151.0,2015
9989.0,2015
9989.0,2015
1816267.0,2015
9989.0,2015
33176.0,2015
756349.0,2015
12030.0,2015
1961452.0,2015
28037.0,2015
28037.0,2015
28037.0,2015
9992.0,2015
6905.0,2015
28243.0,2015
28243.0,2015
1925428.0,2015
1925428.0,2015
11658.0,2015
93427.0,2015
93427.0,2015
13863.0,2015
23912.0,2015
5464.0,2015
1636678.0,2015
1945763.0,2015
1649501.0,2015
2004281.0,2015
4865.0,2015
1649501.0,2015
28228.0,2015
14372.0,2015
23092.0,2015
23092.0,2015
1649501.0,2015
4865.0,2015
31898.0,2015
23092.0,2015
1951922.0,2015
7619.0,2015
32601.0,2015
33026.0,2015
27242.0,2015
20376.0,2015
1895230.0,2015
32588.0,2015
24071.0,2015
107377.0,2015
2043752.0,2015
421516.0,2015
2165724.0,2015
15553.0,2015
24887.0,2015
29000.0,2015
1736.0,2015
1002.0,2015
2155262.0,2015
23563.0,2015
803.0,2015
631381.0,2015
1742.0,2015
3477.0,2015
22069.0,2015
6271.0,2015
979.0,2015
4081.0,2015
4081.0,2015
22537.0,2015
10130.0,2015
1626063.0,2015
21423.0,2015
28037.0,2015
21423.0,2015
21423.0,2015
27977.0,2015
8113.0,2015
31417.0,2015
17965.0,2015
1830202.0,2015
952094.0,2015
952094.0,2015
1795026.0,2015
952094.0,2015
3424.0,2015
952094.0,2015
952094.0,2015
113.0,2015
12812.0,2015
2671.0,2015
1757.0,2015
13915.0,2015
1757.0,2015
1635432.0,2015
30265.0,2015
1929138.0,2015
2066589.0,2015
27160.0,2015
6908.0,2015
33535.0,2015
29233.0,2015
23082.0,2015
30906.0,2015
1017.0,2015
27366.0,2015
12645.0,2015
1041928.0,2015
934640.0,2015
17374.0,2015
8062.0,2015
28226.0,2015
28226.0,2015
1667126.0,2015
8383.0,2015
8383.0,2015
7727.0,2015
2411.0,2015
1667126.0,2015
16530.0,2015
22034.0,2015
22034.0,2015
7727.0,2015
10036.0,2015
28.0,2015
1996267.0,2015
33238.0,2015
28702.0,2015
18515.0,2015
24025.0,2015
1996267.0,2015
31326.0,2015
1996267.0,2015
19706.0,2015
20738.0,2015
2060759.0,2015
421366.0,2015
20738.0,2015
1815.0,2015
20738.0,2015
600759.0,2015
9097.0,2015
1057035.0,2015
1057035.0,2015
23508.0,2015
25377.0,2015
8426.0,2015
8426.0,2015
23508.0,2015
884336.0,2015
31326.0,2015
27981.0,2015
8282.0,2015
32422.0,2015
3286.0,2015
3286.0,2015
3286.0,2015
27663.0,2015
2307.0,2015
22981.0,2015
25811.0,2015
27418.0,2015
25811.0,2015
550358.0,2015
2129.0,2015
1590568.0,2015
840164.0,2015
1715277.0,2015
21174.0,2015
391.0,2015
95972.0,2015
1841.0,2015
21105.0,2015
1841.0,2015
2167195.0,2015
18435.0,2015
1520.0,2015
9793.0,2015
1586724.0,2015
790345.0,2015
268946.0,2015
268946.0,2015
268946.0,2015
15053.0,2015
5210.0,2015
26081.0,2015
5210.0,2015
17862.0,2015
2129744.0,2015
17908.0,2015
9618.0,2015
9618.0,2015
27403.0,2015
6647.0,2015
11430.0,2015
29200.0,2015
8886.0,2015
8886.0,2015
1806.0,2015
25131.0,2015
19939.0,2015
324.0,2015
19939.0,2015
33026.0,2015
5006.0,2015
4262.0,2015
33592.0,2015
917238.0,2015
4262.0,2015
4262.0,2015
26625.0,2015
33592.0,2015
17251.0,2015
19369.0,2015
19369.0,2015
4262.0,2015
33592.0,2015
26544.0,2015
19193.0,2015
8304.0,2015
44349.0,2015
26544.0,2015
44349.0,2015
421366.0,2015
21903.0,2015
20291.0,2015
23823.0,2015
13020.0,2015
600759.0,2015
601972.0,2015
17144.0,2015
10651.0,2015
1384.0,2015
33491.0,2015
32263.0,2015
17144.0,2015
9109.0,2015
23823.0,2015
11608.0,2015
1735209.0,2015
26170.0,2015
17666.0,2015
33148.0,2015
23049.0,2015
2126600.0,2015
1451.0,2015
1605214.0,2015
1612965.0,2015
7847.0,2015
946174.0,2015
16041.0,2015
488272.0,2015
32537.0,2015
7847.0,2015
488272.0,2015
16041.0,2015
1958357.0,2015
23786.0,2015
2072873.0,2015
2004281.0,2015
31129.0,2015
31129.0,2015
31129.0,2015
1667126.0,2015
1673114.0,2015
5536.0,2015
1710266.0,2015
17478.0,2015
19327.0,2015
813486.0,2015
18705.0,2015
6052.0,2015
2041401.0,2015
33686.0,2015
7584.0,2015
2041401.0,2015
937594.0,2015
21593.0,2015
466212.0,2015
17528.0,2015
14301.0,2015
1913681.0,2015
1913681.0,2015
14301.0,2015
487837.0,2015
3248.0,2015
2154420.0,2015
733497.0,2015
20133.0,2015
24487.0,2015
20133.0,2015
20133.0,2015
20133.0,2015
20133.0,2015
374642.0,2015
2145.0,2015
5076.0,2015
5076.0,2015
665753.0,2015
32574.0,2015
1606380.0,2015
22406.0,2015
16896.0,2015
34134.0,2015
34134.0,2015
23423.0,2015
8946.0,2015
24296.0,2015
32166.0,2015
27163.0,2015
24506.0,2015
24506.0,2015
1680856.0,2015
33607.0,2015
33607.0,2015
12812.0,2015
33607.0,2015
12812.0,2015
25310.0,2015
25310.0,2015
2128046.0,2015
25310.0,2015
25310.0,2015
22209.0,2015
24138.0,2015
500385.0,2015
500385.0,2015
10651.0,2015
10651.0,2015
10651.0,2015
11468.0,2015
4730.0,2015
7675.0,2015
7905.0,2015
7675.0,2015
7089.0,2015
21434.0,2015
23505.0,2015
5880.0,2015
22260.0,2015
25332.0,2015
2050850.0,2015
30261.0,2015
22260.0,2015
6930.0,2015
7089.0,2015
19048.0,2015
13863.0,2015
33535.0,2015
33535.0,2015
466212.0,2015
33535.0,2015
24669.0,2015
600874.0,2015
22260.0,2015
1795026.0,2015
9474.0,2015
25756.0,2015
946174.0,2015
19347.0,2015
324.0,2015
31495.0,2015
725.0,2015
725.0,2015
23438.0,2015
9213.0,2015
15486.0,2015
21875.0,2015
3344.0,2015
4865.0,2015
7147.0,2015
22981.0,2015
1856.0,2015
24887.0,2015
17745.0,2015
27786.0,2015
90132.0,2015
30509.0,2015
840164.0,2015
32094.0,2015
7619.0,2015
9989.0,2015
9989.0,2015
7619.0,2015
31373.0,2015
20328.0,2015
20276.0,2015
24487.0,2015
1060.0,2015
11099.0,2015
25529.0,2015
25529.0,2015
1221.0,2015
55772.0,2015
22509.0,2015
1676064.0,2015
23817.0,2015
2100.0,2015
24706.0,2015
28041.0,2015
7753.0,2015
16627.0,2015
8946.0,2015
90107.0,2015
1173.0,2015
1476.0,2015
18901.0,2015
1645838.0,2015
31898.0,2015
1476.0,2015
17084.0,2015
2068.0,2015
2129696.0,2015
6959.0,2015
5104.0,2015
1726944.0,2015
2573.0,2015
2573.0,2015
25150.0,2015
423374.0,2015
1103859.0,2015
6905.0,2015
1261534.0,2015
28696.0,2015
1261534.0,2015
20478.0,2015
6783.0,2015
6972.0,2015
2019000.0,2015
27163.0,2015
31563.0,2015
1532.0,2015
13915.0,2015
782105.0,2015
20589.0,2015
3718.0,2015
17781.0,2015
14079.0,2015
3718.0,2015
114467.0,2015
19944.0,2015
2061984.0,2015
19944.0,2015
2044550.0,2015
6910.0,2015
3101.0,2015
5557.0,2015
600759.0,2015
502210.0,2015
1925428.0,2015
502210.0,2015
81913.0,2015
13254.0,2015
852951.0,2015
12984.0,2015
14982.0,2015
13254.0,2015
1259.0,2015
1259.0,2015
5218.0,2015
1684607.0,2015
1684607.0,2015
398.0,2015
2022926.0,2015
468695.0,2015
550009.0,2015
20777.0,2015
468695.0,2015
4730.0,2015
25539.0,2015
9636.0,2015
1961452.0,2015
8660.0,2015
556.0,2015
5827.0,2015
2121193.0,2015
29978.0,2015
29978.0,2015
30755.0,2015
14195.0,2015
7584.0,2015
464072.0,2015
17251.0,2015
31267.0,2015
13110.0,2015
18060.0,2015
25087.0,2015
33830.0,2015
20663.0,2015
25808.0,2015
5218.0,2015
23049.0,2015
31129.0,2015
26634.0,2015
29837.0,2015
29837.0,2015
112.0,2015
12370.0,2015
8462.0,2015
5455.0,2015
21174.0,2015
21174.0,2015
1694747.0,2015
1694747.0,2015
1694747.0,2015
21489.0,2015
23635.0,2015
480535.0,2015
1877439.0,2015
6647.0,2015
7609.0,2015
27219.0,2015
27219.0,2015
11376.0,2015
17913.0,2015
2257.0,2015
1794428.0,2015
22029.0,2015
5464.0,2015
24487.0,2015
4560.0,2015
9961.0,2015
12453.0,2015
9961.0,2015
24487.0,2015
21929.0,2015
32507.0,2015
29000.0,2015
22688.0,2015
265222.0,2015
25634.0,2015
421366.0,2015
492290.0,2015
12366.0,2015
2043.0,2015
33136.0,2015
7293.0,2015
4621.0,2015
18770.0,2015
25020.0,2015
25020.0,2015
25756.0,2015
7431.0,2015
12645.0,2015
26081.0,2015
5811.0,2015
465379.0,2015
27823.0,2015
3424.0,2015
23438.0,2015
1060.0,2015
27823.0,2015
4118.0,2015
7256.0,2015
19660.0,2015
500385.0,2015
10750.0,2015
500385.0,2015
13715.0,2015
1972483.0,2015
1972483.0,2015
2165724.0,2015
815224.0,2015
2165724.0,2015
16495.0,2015
23746.0,2015
16168.0,2015
5971.0,2015
16495.0,2015
77014.0,2015
24591.0,2015
11485.0,2015
27255.0,2015
24531.0,2015
27255.0,2015
1710040.0,2015
1606380.0,2015
491487.0,2015
28696.0,2015
491487.0,2015
21232.0,2015
18139.0,2015
21232.0,2015
1951118.0,2015
31677.0,2015
31677.0,2015
27603.0,2015
28937.0,2015
28937.0,2015
28937.0,2015
28937.0,2015
28937.0,2015
28937.0,2015
15086.0,2015
31620.0,2015
483759.0,2015
483759.0,2015
9989.0,2015
19823.0,2015
17374.0,2015
2129703.0,2015
5549.0,2015
17374.0,2015
3684.0,2015
21929.0,2015
11099.0,2015
6637.0,2015
867887.0,2015
2355.0,2015
33114.0,2015
17777.0,2015
24837.0,2015
1735209.0,2015
32067.0,2015
2150201.0,2015
3541.0,2015
2007188.0,2015
3541.0,2015
32128.0,2015
6237.0,2015
23061.0,2015
23061.0,2015
30801.0,2015
14982.0,2015
4584.0,2015
12493.0,2015
580282.0,2015
73.0,2015
24748.0,2015
12493.0,2015
8783.0,2015
26497.0,2015
26668.0,2015
2006706.0,2015
8022.0,2015
7584.0,2015
7584.0,2015
136226.0,2015
115527.0,2015
1954.0,2015
136226.0,2015
19569.0,2015
27786.0,2015
24338.0,2015
2120797.0,2015
77014.0,2015
33238.0,2015
12366.0,2015
3143.0,2015
29193.0,2015
19327.0,2015
17153.0,2015
26008.0,2015
27411.0,2015
957703.0,2015
3684.0,2015
107377.0,2015
10156.0,2015
10909.0,2015
6083.0,2015
17965.0,2015
491.0,2015
491.0,2015
15070.0,2015
2156835.0,2015
22069.0,2015
8220.0,2015
22069.0,2015
9730.0,2015
1694757.0,2015
3477.0,2015
16341.0,2015
27358.0,2015
421366.0,2015
11499.0,2015
27358.0,2015
9926.0,2015
10503.0,2015
8022.0,2015
573.0,2015
20292.0,2015
20292.0,2015
14722.0,2015
1976.0,2015
19327.0,2015
2163313.0,2015
2129696.0,2015
25730.0,2015
14722.0,2015
24726.0,2015
21553.0,2015
14722.0,2015
2177.0,2015
11664.0,2015
14722.0,2015
14722.0,2015
14722.0,2015
14722.0,2015
14722.0,2015
30442.0,2015
25730.0,2015
29202.0,2015
1715277.0,2015
11401.0,2015
14507.0,2015
29202.0,2015
480535.0,2015
29202.0,2015
31129.0,2015
24205.0,2015
9555.0,2015
2382.0,2015
952094.0,2015
1968.0,2015
2963.0,2015
24205.0,2015
15484.0,2015
32507.0,2015
20636.0,2015
27549.0,2015
11658.0,2015
80987.0,2015
7422.0,2015
2021732.0,2015
2021732.0,2015
12818.0,2015
1925428.0,2015
1925428.0,2015
5218.0,2015
33103.0,2015
29978.0,2015
95856.0,2015
11426.0,2015
1590568.0,2015
19193.0,2015
463860.0,2015
33491.0,2015
18410.0,2015
25598.0,2015
31558.0,2015
13110.0,2015
2129744.0,2015
2129744.0,2015
22406.0,2015
276.0,2015
2129744.0,2015
2129744.0,2015
790544.0,2015
2129744.0,2015
28982.0,2015
11985.0,2015
1655175.0,2015
25808.0,2015
31835.0,2015
95856.0,2015
19939.0,2015
1534.0,2015
660699.0,2015
29416.0,2015
2163304.0,2015
17777.0,2015
2163313.0,2015
5465.0,2015
19722.0,2015
5465.0,2015
469152.0,2015
33048.0,2015
6637.0,2015
20601.0,2015
20601.0,2015
25407.0,2015
27511.0,2015
10036.0,2015
32498.0,2015
1874195.0,2015
27609.0,2015
27609.0,2015
7483.0,2015
7483.0,2015
21710.0,2015
1710040.0,2015
21710.0,2015
1354.0,2015
8113.0,2015
31946.0,2015
31946.0,2015
1656513.0,2015
1656513.0,2015
14955.0,2015
23441.0,2015
31563.0,2015
13891.0,2015
18770.0,2015
1668844.0,2015
7497.0,2015
22899.0,2015
2125669.0,2015
17144.0,2015
